fr_doc_number,title,publication_date,pdf_url,html_url,inferred_document_number,pdf_host,type,matched_term
2024-02701,"Safety Zone; Fireworks Scattering; San Francisco Bay, San Francisco, CA",2024-02-12,https://www.govinfo.gov/content/pkg/FR-2024-02-12/pdf/2024-02701.pdf,https://www.federalregister.gov/documents/2024/02/12/2024-02701/safety-zone-fireworks-scattering-san-francisco-bay-san-francisco-ca,,www.govinfo.gov,Rule,Marine Safety Information Bulletin
2024-02703,"Safety Zone; Biscayne Bay, Homestead, FL",2024-02-12,https://www.govinfo.gov/content/pkg/FR-2024-02-12/pdf/2024-02703.pdf,https://www.federalregister.gov/documents/2024/02/12/2024-02703/safety-zone-biscayne-bay-homestead-fl,,www.govinfo.gov,Proposed Rule,Marine Safety Information Bulletin
2024-04872,"Safety Zone; Sabine River, Orange, TX",2024-03-07,https://www.govinfo.gov/content/pkg/FR-2024-03-07/pdf/2024-04872.pdf,https://www.federalregister.gov/documents/2024/03/07/2024-04872/safety-zone-sabine-river-orange-tx,,www.govinfo.gov,Rule,Marine Safety Information Bulletin
2024-05089,"Security Zone; Cooper River, Charleston County, SC",2024-03-11,https://www.govinfo.gov/content/pkg/FR-2024-03-11/pdf/2024-05089.pdf,https://www.federalregister.gov/documents/2024/03/11/2024-05089/security-zone-cooper-river-charleston-county-sc,,www.govinfo.gov,Proposed Rule,Marine Safety Information Bulletin
2024-05803,Safety Zone; Storms With High Winds; Sector Maryland-National Capital Region Captain of the Port Zone,2024-03-20,https://www.govinfo.gov/content/pkg/FR-2024-03-20/pdf/2024-05803.pdf,https://www.federalregister.gov/documents/2024/03/20/2024-05803/safety-zone-storms-with-high-winds-sector-maryland-national-capital-region-captain-of-the-port-zone,,www.govinfo.gov,Rule,Marine Safety Information Bulletin
2024-06932,"Security Zone; Lower Mississippi River, Mile Marker 94 to 97 Above Head of Passes, New Orleans LA",2024-04-02,https://www.govinfo.gov/content/pkg/FR-2024-04-02/pdf/2024-06932.pdf,https://www.federalregister.gov/documents/2024/04/02/2024-06932/security-zone-lower-mississippi-river-mile-marker-94-to-97-above-head-of-passes-new-orleans-la,,www.govinfo.gov,Rule,Marine Safety Information Bulletin
2024-07628,Special Local Regulations; Marine Events Within the Captain of the Port Charleston,2024-04-11,https://www.govinfo.gov/content/pkg/FR-2024-04-11/pdf/2024-07628.pdf,https://www.federalregister.gov/documents/2024/04/11/2024-07628/special-local-regulations-marine-events-within-the-captain-of-the-port-charleston,,www.govinfo.gov,Rule,Marine Safety Information Bulletin
2024-07781,"Safety Zone, Calcasieu River Ship Channel, Lake Charles, LA",2024-04-12,https://www.govinfo.gov/content/pkg/FR-2024-04-12/pdf/2024-07781.pdf,https://www.federalregister.gov/documents/2024/04/12/2024-07781/safety-zone-calcasieu-river-ship-channel-lake-charles-la,,www.govinfo.gov,Rule,Marine Safety Information Bulletin
2024-09253,Special Local Regulations; Annual Marine Events Within the Eighth Coast Guard District; Riverfest Power Boat Races,2024-04-30,https://www.govinfo.gov/content/pkg/FR-2024-04-30/pdf/2024-09253.pdf,https://www.federalregister.gov/documents/2024/04/30/2024-09253/special-local-regulations-annual-marine-events-within-the-eighth-coast-guard-district-riverfest,,www.govinfo.gov,Rule,Marine Safety Information Bulletin
2024-09254,Annual Fireworks Displays and Other Events in the Eighth Coast Guard District Requiring Safety Zones; Riverfest Fireworks Display,2024-04-30,https://www.govinfo.gov/content/pkg/FR-2024-04-30/pdf/2024-09254.pdf,https://www.federalregister.gov/documents/2024/04/30/2024-09254/annual-fireworks-displays-and-other-events-in-the-eighth-coast-guard-district-requiring-safety-zones,,www.govinfo.gov,Rule,Marine Safety Information Bulletin
2024-09259,"Safety Zone; Sabine River, Orange, TX",2024-04-30,https://www.govinfo.gov/content/pkg/FR-2024-04-30/pdf/2024-09259.pdf,https://www.federalregister.gov/documents/2024/04/30/2024-09259/safety-zone-sabine-river-orange-tx,,www.govinfo.gov,Rule,Marine Safety Information Bulletin
2024-09266,"Safety Zone; Lower Mississippi River, Natchez, MS",2024-04-30,https://www.govinfo.gov/content/pkg/FR-2024-04-30/pdf/2024-09266.pdf,https://www.federalregister.gov/documents/2024/04/30/2024-09266/safety-zone-lower-mississippi-river-natchez-ms,,www.govinfo.gov,Rule,Marine Safety Information Bulletin
2024-09051,Special Local Regulations; Marine Events Within the Captain of the Port Charleston,2024-05-01,https://www.govinfo.gov/content/pkg/FR-2024-05-01/pdf/2024-09051.pdf,https://www.federalregister.gov/documents/2024/05/01/2024-09051/special-local-regulations-marine-events-within-the-captain-of-the-port-charleston,,www.govinfo.gov,Rule,Marine Safety Information Bulletin
2024-09534,Special Local Regulations: Marine Events Within the Captain of the Port Miami,2024-05-02,https://www.govinfo.gov/content/pkg/FR-2024-05-02/pdf/2024-09534.pdf,https://www.federalregister.gov/documents/2024/05/02/2024-09534/special-local-regulations-marine-events-within-the-captain-of-the-port-miami,,www.govinfo.gov,Rule,Marine Safety Information Bulletin
2024-09535,Special Local Regulation; Marine Events Within the Captain of the Port Miami,2024-05-02,https://www.govinfo.gov/content/pkg/FR-2024-05-02/pdf/2024-09535.pdf,https://www.federalregister.gov/documents/2024/05/02/2024-09535/special-local-regulation-marine-events-within-the-captain-of-the-port-miami,,www.govinfo.gov,Rule,Marine Safety Information Bulletin
2024-10428,"Special Local Regulations; Recurring Marine Events, Seventh Coast Guard District",2024-05-13,https://www.govinfo.gov/content/pkg/FR-2024-05-13/pdf/2024-10428.pdf,https://www.federalregister.gov/documents/2024/05/13/2024-10428/special-local-regulations-recurring-marine-events-seventh-coast-guard-district,,www.govinfo.gov,Rule,Marine Safety Information Bulletin
2024-11669,"Safety Zone; Hurricanes, Tropical Storms, and Other Storms With High Winds; Captain of the Port Zone Sector Delaware Bay",2024-05-28,https://www.govinfo.gov/content/pkg/FR-2024-05-28/pdf/2024-11669.pdf,https://www.federalregister.gov/documents/2024/05/28/2024-11669/safety-zone-hurricanes-tropical-storms-and-other-storms-with-high-winds-captain-of-the-port-zone,,www.govinfo.gov,Proposed Rule,Marine Safety Information Bulletin
2024-12436,Southern California Annual Firework Events for the Los Angeles Long Beach Captain of the Port Zone,2024-06-06,https://www.govinfo.gov/content/pkg/FR-2024-06-06/pdf/2024-12436.pdf,https://www.federalregister.gov/documents/2024/06/06/2024-12436/southern-california-annual-firework-events-for-the-los-angeles-long-beach-captain-of-the-port-zone,,www.govinfo.gov,Rule,Marine Safety Information Bulletin
2024-13627,Safety Zone; Annual Fireworks Displays and Other Events in the Eighth Coast Guard District Requiring Safety Zones-St. John the Baptist Independence Day Celebration,2024-06-21,https://www.govinfo.gov/content/pkg/FR-2024-06-21/pdf/2024-13627.pdf,https://www.federalregister.gov/documents/2024/06/21/2024-13627/safety-zone-annual-fireworks-displays-and-other-events-in-the-eighth-coast-guard-district-requiring,,www.govinfo.gov,Rule,Marine Safety Information Bulletin
2024-13974,"Safety Zone: Locks and Dam 3, Monongahela River Mile Marker 23.5 to 24.5, Elizabeth, PA",2024-06-27,https://www.govinfo.gov/content/pkg/FR-2024-06-27/pdf/2024-13974.pdf,https://www.federalregister.gov/documents/2024/06/27/2024-13974/safety-zone-locks-and-dam-3-monongahela-river-mile-marker-235-to-245-elizabeth-pa,,www.govinfo.gov,Rule,Marine Safety Information Bulletin
2024-13983,"Safety Zones; Savannah River, Savannah, GA",2024-06-27,https://www.govinfo.gov/content/pkg/FR-2024-06-27/pdf/2024-13983.pdf,https://www.federalregister.gov/documents/2024/06/27/2024-13983/safety-zones-savannah-river-savannah-ga,,www.govinfo.gov,Rule,Marine Safety Information Bulletin
2024-14032,Safety Zone; Annual Fireworks Displays and Other Events in the Eight Coast Guard District Requiring Safety Zones-Madisonville Old Fashioned 4th of July,2024-06-27,https://www.govinfo.gov/content/pkg/FR-2024-06-27/pdf/2024-14032.pdf,https://www.federalregister.gov/documents/2024/06/27/2024-14032/safety-zone-annual-fireworks-displays-and-other-events-in-the-eight-coast-guard-district-requiring,,www.govinfo.gov,Rule,Marine Safety Information Bulletin
2024-14034,Safety Zone; Annual Fireworks Displays and Other Events in the Eight Coast Guard District Requiring Safety Zones-Go 4th New Orleans Independence Day Celebration,2024-06-27,https://www.govinfo.gov/content/pkg/FR-2024-06-27/pdf/2024-14034.pdf,https://www.federalregister.gov/documents/2024/06/27/2024-14034/safety-zone-annual-fireworks-displays-and-other-events-in-the-eight-coast-guard-district-requiring,,www.govinfo.gov,Rule,Marine Safety Information Bulletin
2024-16288,"Safety Zone; Banana River, and Parts of Atlantic Ocean, FL",2024-07-25,https://www.govinfo.gov/content/pkg/FR-2024-07-25/pdf/2024-16288.pdf,https://www.federalregister.gov/documents/2024/07/25/2024-16288/safety-zone-banana-river-and-parts-of-atlantic-ocean-fl,,www.govinfo.gov,Rule,Marine Safety Information Bulletin
2024-16360,"Safety Zone; Gulf Intracoastal Waterway, Gibbstown, LA",2024-07-25,https://www.govinfo.gov/content/pkg/FR-2024-07-25/pdf/2024-16360.pdf,https://www.federalregister.gov/documents/2024/07/25/2024-16360/safety-zone-gulf-intracoastal-waterway-gibbstown-la,,www.govinfo.gov,Rule,Marine Safety Information Bulletin
2024-16533,"Safety Zone; Demolition of Lock and Dam 3, Monongahela River Mile Marker 23.5 to 24.5, Elizabeth, PA",2024-07-29,https://www.govinfo.gov/content/pkg/FR-2024-07-29/pdf/2024-16533.pdf,https://www.federalregister.gov/documents/2024/07/29/2024-16533/safety-zone-demolition-of-lock-and-dam-3-monongahela-river-mile-marker-235-to-245-elizabeth-pa,,www.govinfo.gov,Rule,Marine Safety Information Bulletin
2024-17289,"Safety Zone; Lower Mississippi River, Mile Marker 229.2 Baton Rouge to Mile Marker 92.7 New Orleans, LA",2024-08-06,https://www.govinfo.gov/content/pkg/FR-2024-08-06/pdf/2024-17289.pdf,https://www.federalregister.gov/documents/2024/08/06/2024-17289/safety-zone-lower-mississippi-river-mile-marker-2292-baton-rouge-to-mile-marker-927-new-orleans-la,,www.govinfo.gov,Rule,Marine Safety Information Bulletin
2024-20391,"Safety Zone; Hurricanes, Tropical Storms, and Other Storms With High Winds; Captain of the Port Zone Sector Delaware Bay",2024-09-10,https://www.govinfo.gov/content/pkg/FR-2024-09-10/pdf/2024-20391.pdf,https://www.federalregister.gov/documents/2024/09/10/2024-20391/safety-zone-hurricanes-tropical-storms-and-other-storms-with-high-winds-captain-of-the-port-zone,,www.govinfo.gov,Rule,Marine Safety Information Bulletin
2024-20746,"Port Access Route Study: Approaches to the Port of Cape Canaveral and Vessel Transit Offshore Jacksonville, Daytona, and Canaveral, Florida",2024-09-12,https://www.govinfo.gov/content/pkg/FR-2024-09-12/pdf/2024-20746.pdf,https://www.federalregister.gov/documents/2024/09/12/2024-20746/port-access-route-study-approaches-to-the-port-of-cape-canaveral-and-vessel-transit-offshore,,www.govinfo.gov,Notice,Marine Safety Information Bulletin
2024-21042,"Safety Zone; Vessel Launch, San Diego Bay, San Diego, CA",2024-09-17,https://www.govinfo.gov/content/pkg/FR-2024-09-17/pdf/2024-21042.pdf,https://www.federalregister.gov/documents/2024/09/17/2024-21042/safety-zone-vessel-launch-san-diego-bay-san-diego-ca,,www.govinfo.gov,Rule,Marine Safety Information Bulletin
2024-21116,"Safety Zone; Severe Weather, Natural and Other Disasters in Southeast Texas",2024-09-19,https://www.govinfo.gov/content/pkg/FR-2024-09-19/pdf/2024-21116.pdf,https://www.federalregister.gov/documents/2024/09/19/2024-21116/safety-zone-severe-weather-natural-and-other-disasters-in-southeast-texas,,www.govinfo.gov,Rule,Marine Safety Information Bulletin
2024-21839,"Safety Zone; Allegheny River Mile Marker 0.5 to 0.75, Pittsburgh, PA",2024-09-24,https://www.govinfo.gov/content/pkg/FR-2024-09-24/pdf/2024-21839.pdf,https://www.federalregister.gov/documents/2024/09/24/2024-21839/safety-zone-allegheny-river-mile-marker-05-to-075-pittsburgh-pa,,www.govinfo.gov,Rule,Marine Safety Information Bulletin
2024-22106,"Security Zone; Monongahela River Mile Markers 0-43.5, Allegheny River Mile Markers 0-14.5, and Ohio River Mile Markers 0-28.5 and 89-93, Pittsburgh, PA",2024-09-27,https://www.govinfo.gov/content/pkg/FR-2024-09-27/pdf/2024-22106.pdf,https://www.federalregister.gov/documents/2024/09/27/2024-22106/security-zone-monongahela-river-mile-markers-0-435-allegheny-river-mile-markers-0-145-and-ohio-river,,www.govinfo.gov,Rule,Marine Safety Information Bulletin
2024-22821,"Safety Zone; Smith Canal, Stockton, CA",2024-10-03,https://www.govinfo.gov/content/pkg/FR-2024-10-03/pdf/2024-22821.pdf,https://www.federalregister.gov/documents/2024/10/03/2024-22821/safety-zone-smith-canal-stockton-ca,,www.govinfo.gov,Rule,Marine Safety Information Bulletin
2024-23469,"Security Zone; Corpus Christi Ship Channel, Corpus Christi, TX",2024-10-10,https://www.govinfo.gov/content/pkg/FR-2024-10-10/pdf/2024-23469.pdf,https://www.federalregister.gov/documents/2024/10/10/2024-23469/security-zone-corpus-christi-ship-channel-corpus-christi-tx,,www.govinfo.gov,Rule,Marine Safety Information Bulletin
2024-25199,"Security Zone; Corpus Christi Ship Channel, Corpus Christi, TX",2024-10-30,https://www.govinfo.gov/content/pkg/FR-2024-10-30/pdf/2024-25199.pdf,https://www.federalregister.gov/documents/2024/10/30/2024-25199/security-zone-corpus-christi-ship-channel-corpus-christi-tx,,www.govinfo.gov,Rule,Marine Safety Information Bulletin
2024-25364,"Safety Zone; Corpus Christi Ship Channel, Corpus Christi, TX",2024-10-31,https://www.govinfo.gov/content/pkg/FR-2024-10-31/pdf/2024-25364.pdf,https://www.federalregister.gov/documents/2024/10/31/2024-25364/safety-zone-corpus-christi-ship-channel-corpus-christi-tx,,www.govinfo.gov,Rule,Marine Safety Information Bulletin
2024-25711,"Security Zone; Corpus Christi Ship Channel, Corpus Christi, TX",2024-11-05,https://www.govinfo.gov/content/pkg/FR-2024-11-05/pdf/2024-25711.pdf,https://www.federalregister.gov/documents/2024/11/05/2024-25711/security-zone-corpus-christi-ship-channel-corpus-christi-tx,,www.govinfo.gov,Rule,Marine Safety Information Bulletin
2024-25891,"Security Zone; Corpus Christi Ship Channel, Corpus Christi, TX",2024-11-07,https://www.govinfo.gov/content/pkg/FR-2024-11-07/pdf/2024-25891.pdf,https://www.federalregister.gov/documents/2024/11/07/2024-25891/security-zone-corpus-christi-ship-channel-corpus-christi-tx,,www.govinfo.gov,Rule,Marine Safety Information Bulletin
2024-26945,"Safety Zones; Delaware River Dredging, Marcus Hook, PA",2024-11-20,https://www.govinfo.gov/content/pkg/FR-2024-11-20/pdf/2024-26945.pdf,https://www.federalregister.gov/documents/2024/11/20/2024-26945/safety-zones-delaware-river-dredging-marcus-hook-pa,,www.govinfo.gov,Rule,Marine Safety Information Bulletin
2024-27067,"Security Zone; Corpus Christi Ship Channel, Corpus Christi, TX",2024-11-20,https://www.govinfo.gov/content/pkg/FR-2024-11-20/pdf/2024-27067.pdf,https://www.federalregister.gov/documents/2024/11/20/2024-27067/security-zone-corpus-christi-ship-channel-corpus-christi-tx,,www.govinfo.gov,Rule,Marine Safety Information Bulletin
2024-27870,"Safety Zone; City of Rockport, Rockport Tropical Christmas Festival Fireworks Display Show",2024-11-27,https://www.govinfo.gov/content/pkg/FR-2024-11-27/pdf/2024-27870.pdf,https://www.federalregister.gov/documents/2024/11/27/2024-27870/safety-zone-city-of-rockport-rockport-tropical-christmas-festival-fireworks-display-show,,www.govinfo.gov,Rule,MSIB
2024-28477,"Security Zone; Corpus Christi Ship Channel, Corpus Christi, TX",2024-12-05,https://www.govinfo.gov/content/pkg/FR-2024-12-05/pdf/2024-28477.pdf,https://www.federalregister.gov/documents/2024/12/05/2024-28477/security-zone-corpus-christi-ship-channel-corpus-christi-tx,,www.govinfo.gov,Rule,Marine Safety Information Bulletin
2024-28264,Lifejacket Approval Harmonization,2024-12-06,https://www.govinfo.gov/content/pkg/FR-2024-12-06/pdf/2024-28264.pdf,https://www.federalregister.gov/documents/2024/12/06/2024-28264/lifejacket-approval-harmonization,,www.govinfo.gov,Rule,Marine Safety Information Bulletin
2024-28751,Special Local Regulations; Marine Events Within the Eleventh Coast Guard District,2024-12-09,https://www.govinfo.gov/content/pkg/FR-2024-12-09/pdf/2024-28751.pdf,https://www.federalregister.gov/documents/2024/12/09/2024-28751/special-local-regulations-marine-events-within-the-eleventh-coast-guard-district,,www.govinfo.gov,Rule,Marine Safety Information Bulletin
2024-28754,Safety Zone; Los Angeles County Annual New Years Eve Fireworks Event,2024-12-09,https://www.govinfo.gov/content/pkg/FR-2024-12-09/pdf/2024-28754.pdf,https://www.federalregister.gov/documents/2024/12/09/2024-28754/safety-zone-los-angeles-county-annual-new-years-eve-fireworks-event,,www.govinfo.gov,Rule,Marine Safety Information Bulletin
2024-29448,"Special Local Regulations; Recurring Marine Events, Sector St. Petersburg",2024-12-13,https://www.govinfo.gov/content/pkg/FR-2024-12-13/pdf/2024-29448.pdf,https://www.federalregister.gov/documents/2024/12/13/2024-29448/special-local-regulations-recurring-marine-events-sector-st-petersburg,,www.govinfo.gov,Rule,Marine Safety Information Bulletin
2024-29230,Special Local Regulations; Marine Events Within the Seventh Coast Guard District,2024-12-16,https://www.govinfo.gov/content/pkg/FR-2024-12-16/pdf/2024-29230.pdf,https://www.federalregister.gov/documents/2024/12/16/2024-29230/special-local-regulations-marine-events-within-the-seventh-coast-guard-district,,www.govinfo.gov,Rule,Marine Safety Information Bulletin
2024-27026,Mariner Credentialing Program Transformation,2024-12-17,https://www.govinfo.gov/content/pkg/FR-2024-12-17/pdf/2024-27026.pdf,https://www.federalregister.gov/documents/2024/12/17/2024-27026/mariner-credentialing-program-transformation,,www.govinfo.gov,Rule,Marine Safety Information Bulletin
